texto,real
Don't bother with this app. I wish I could delete it from my purchased app history so I'm not reminded that it was ever on my phone. I should have known better.,1
I'm just not feeling it with this app. I guess I burned like 10 seconds before I got annoyed. That popcorn burns as easily as your average sensitive explosive.,3
"rather boring, I don't see the point in the game,  you just place finger on kernels till pop.if more to it, then instructions lacking",1
This is a awesome kids game... Adults mentioning its more for kids and rating it low is ridiculous! Adoy its in the name pop pop popcorn I mean do you really think it would be for adults? Makes me wonder about ya'llAnyway Fantastic for my 4 yr old daughter!!,5
It is hard for me to raise the volume on the UI. I can only raise the volume bar to the second to the last bar. I also wish there was a way to have more options in the free version like lower quality songs.,4
"This is a cool app. It gives you fm stations from around the world. You cant really search a song but with the number of stations you have, you always find a station just for you.",4
I like the fact that you have so many stations to choose from and the playback feature. I wish that they had an option that allows you to store your tagged songs so that you can listen to them later.,4
"Although I have only had this app a short time, I find it to be quite user friendly. It has superior audio quality and in my opinion is a delightful alternative to Pandora. Additionally, the app overview video was also, well done.",5
"I have anther brand of streamer for my iPhone, and it is similar. I did notice that this product under the talk category lists only liberal leaning talk shows. The other product has more categories under talk including liberal and conservative.",3
"music app and stuff like that no cell phone call out reminders for shows, clear audio, static free, search works, play and stop work.",5
"The XiiaLive is a reasonably good basic radio with access to different formats of music.  For free it is OK.  I would want a better, bigger selection of formats if I were paying for it.  On the internet, there are several more complete radio sites. I haven't tried to visit them on the Kindle Fire yet.",4
Easy to use. Lovely to hear. Nice selection of stations from all over the world.  Able to easily save fave stations and songs.,5
"The quality of the audio is excellent - selection process is impossible.Can't figure out how to turn off the station that is streaming. Can't figure out how to search for particular radio stations - the station call letters do not produce the desired station. Lists of stations, songs etc. not in alphabetical or numeric order. Profuse disorganization!Very unfriendly user interface - at least for this attempting user. No apparent help available explaining how to maneuver the app. I give up!",1
"Alot more apps have been release of late, but this was one of the first radio apps that I got to pick up international or US based internet radio stations. I wish the search option was better.  Maybe if hashtags were incorporated, it would help.  I don't like the fact that you have to pay for that.  The free version does the trick if you know what you are looking for.  Otherwise you might get a bunch of stations that you need to listen through before you get to what you really want.  The buffering is a bit bad.  I'd get alot of dropped signals when listening to stations in the gym.  Not sure if that is an app issue or the station stream.",3
there a better streaming apps out there like Tune in Radio &amp; Raditaz. this app has some unique qualities but a major draw back (for me) is the boing boing sound when you adjust the volume. I'm sure there are other pros &amp; cons but I utilize the aforementioned apps the most.,3
I uninstalled this software and found an alternative to stream shout cast networks. This one take a lot of resources.,1
"If you want an app that streams thousands of internet radio stations from around the works with every possible genre, this is the app for you.i love this app.  I stream internet radio A LOT and have tried lots of other from both amazon and the android store, THIS ONE IS THE BEST AND IT&apos;S FREE!",5
Not worth it does not let you listen to what you would like to and you can not pick what you would like,1
great variety of stations.. easy to find what your looking for.. easy to navigate.. what more could you ask for..,5
This app works great. Tons of station to choose from. Anything you like is there. Great alarm clock and sleep functions. I would say this is the best radio app I have seen so far.,5
"I got the paid version when it was FAOTD. Have since installed the free version on everything else in the house that speaks Android. if you want commercialless music or talk of any kind, get this app.Aside from the dark gray on black printing which is really hard to decipher in some places and the equalizer not. working on some devices and a fairly steep learning curve this is a great app. free or paid. Get it.",5
good game over all it is hard to get the updates to happen. the computer always seems to win. i loved this game as a child and i still do.,3
This is a lot easier than the board game where you can lose the rocks. Mancala is a great counting game for kids. You can change the starting pebbles and speed.  My seven year old loves to play this game with us or against the computer.,4
It's an okay game to play but after a period of time it does get boring. Doesn't really present any challenges to keep me interested for the long run. But is ok for now,3
It take the marbles from ur goal I hate it its SO un fair. TGIF aka thank God it's FREE don't buy take my advice and don't download,1
"It was nice to play since I knew the rules.  Otherwise, I would have quit.  Also the stones moved pretty quickly.  Wish there were a fast/slow speed.",3
"The game&quot;runs&quot;, but it doesnt play the rules of thegame correctly.  Simple moves that should give me or the computer points just simply dont work.  Geeze, at least know the rules of a game when you make an app for it.  Deleted in under 1 minute.",1
"This is a time waster. I am really disappointed. This app is slow. And, the picture looks like it would be for a baby. I love mancala, but I'm extremely sad. Don't waste your time with this app.",1
"my son and I play a few games of mancala here and there. Well, I have no idea where our mancala wooden game went so I bought this. Works great. We like it.",5
"Somewhat boring.  Tried different number of stones but it still gets old fast.  Once you figure out where to start, the challenge is mostly over.",3
I used to play this game all the time as a kid. great to see an app for it! And it's free to boot! :),5
I loved playing this as a kid! I love playing against the computer! I love taking it on the go!,5
Like saying this game even though I never seem to win.  LOL.  I can hardly wait to play it with other people,5
"This games has been around for a long, long time.  But playing this on your Kindle is better!  You don't lose the &#34;pieces&#34;...you don't have to carry around the &#34;board&#34;, and you get good instructions, and a nice pace to enjoy as well! Bravo to Xoise Solutions, Inc.!",4
"the response time is very slow when you make a move.  I have the Mancala board game at home, nothing is quite like the real thing.",2
Good game over all it is hard to get updates to happen. The computer always seems to win and after a while it is boring.,3
"It doesn't cheat.  Play is fine. But the graphics aren't the best and the AI makes the same beginning moves every game. Even still, the game is fun.",3
"Not the most difficult Mancala programs. Lots of fun as a pastime. It's free, so you really can't go wrong.",5
This game can be played against the computer or another person. Just a simple counting game just like it really is.,5
"I enjoy this game, but it's too smal on my tablet.  I still play it because it's a fun game.. and the tablet is small for any purpose and/or location.  If it was bigger on the screen, I'd give it a 5 star.",4
It didn't play the game correctly it was totally different my  turn only lasted one play when it was supposed to lastlike 5,2
this game is awesome and I have the game and I know a very huge secret to this game it's when u get to keep on playing on and on so the next player doesn't get to go but I will never tell now I'm doing the evil laugh bye and u better get this game or else (:,5
Works great. Plays just like you were playing with another person. I have always loved this game growing up. Now I can play anytime.,5
"I love the game Mancala but can't find good apps for the game.  This one would be great if there were template options and it would stop freezing.  I play as a single player and if the game wants the computer to go first it freezes.  I have to close the game out and restart it several times so that the player goes first, when the player goes first the game doesn't freeze.03/05/13A recent app update by developer has RESOLVED the freezing issue, so I have changed my rating from 3 to 4 stars.",4
This is my daughter and sons favorite new game to play together. My 4 yr old does not even realize he is learning some math concepts. We love playing this to just pass the time.,5
the mancala app game was not what i expected because it is small and ineffective. Not worth it at all.,1
Have not played this since my childhood days. Did have a real board and we used marbles or small shells. Great game and easy to learn.,4
"I just learned to play this game, the app is helpful for learning strategy, but it is fairly easy to win. a little more challenge would earn this app five stars",4
This is one of the few apps that work on the first generation fire. I've always loved this game. I'm glad I can play it on my fire.,5
"I love the clean look of the board. Great strategy game from Africa.  Action is fast, no hesitation.  It can be an addicting game.",5
"Great game, and an adequate app if you know how to play. Some of the graphic coding isn't done that well, such as marbles landing in adjacent slots. Good number system to keep track of play even if the graphics aren't great.",3
I like this board game.However it is easier to play the board game.My kids and I just couldn't get the hang of this particular game's electronic version.,3
"This game, and most games for that matter, don't need access to accounts!  Come on, give me a break.  And I was so looking forward to playing - oh well, I'll recover, but recovery would be hard if I let my tablet's account information become compromised, just for a game.",1
this app wasn't really good because you don't know when its your turn and then you get confused and frustrated,2
"twenty, 19, 18, 17, 16, 15, i dont know what to say, but ive got 8 more words to write",5
"I tend to use either Pandora or TuneIn for music.  Xiia quickly became one of my favorite apps. Streaming is very fast and has a very good selection of stations to choose from.  I didn't give it 5 stars because I cannot change the color of the controls. The lettering is to dark. Otherwise,  this is a keeper.",4
This app is offers a wide selection of radio stations all over the world.  I like it.  It is easy to use.  You can be entertained by many different kinds of music.,5
"Does what I want it to do, easy to use, sorts be genre, wide range of available stations. Even includes international content. Like it very much.  ,",5
"I really like this app because of really nice interface, and unlike others, it has a sleep timer and alarm. This, and spotify, are about the only online music apps i use anymore(goodbye pandora). Just a few features, that i've been looking for, is all it took. Great job!",5
The best radio app I have found so far. Still looking but the best so far. Still finding new stations daily...,4
"When reading on the Kindle Fire, I like listening to music. A lot of times classical music works best. Iheartradio only has two stations. This app offers entire stations that specialize in classical guitar or Baroque or whatever. I got it for free and don't have to give any info out. Awesome!",5
"I can say that this is one of the best radio apps that I've used.  There are tons of different radio stations for your listening pleasure.  You are guaranteed to find something that you like. It's a quality app that I have had no issues with. Also, If you're worried about permissions, just email the developer or go to their website.  The developer is very responsive, which is rare sometimes, with other developers.  Also those sticky intents permissiosn is not only on this app, it's on other apps as well - especially apps that have an alarm function, such as this one.  At $4, this app is a deal. Pandora is $36 per year (with no ads).",5
I love being able to save a song to the app and go back later and be able to get the title info so I can go purchase the song.,5
This is a great app if you like to stream internet radio. It has worked well. Many ways to search for what you want to listen for. Sound quality is good and clear.,4
"I was told about this app by my daughter who found her favorite Christian radio station right away. While mine wasnt available, I could listen to hers and while my favorite classical station was not available either, a short seach by Classical genre gave me several good choices as well as one with NO commercials (at least not so far). This is really a good app for my Kindle as I really enjoy listening to clasical music while reading and even while playing games.",4
"I couldn't be more pleased, so many stations to choose from (including several pagan stations), with an easy to use interface.",5
"I like the interface.  It makes getting to shoutcast stations much easier. I'm glad I got it as a FAOTD, I don't know if I'd have paid for it since I have Pandora and Slacker.",4
"For what it's worth, this is a pretty awesome radio app. There are over 50,000 radio stations of multiple genres to surf through, and I think that number will only grow. I actually hope it does, for likeTuneIn Radio Prothere are a lot of local stations that I do not have access to, so for the momentiHeartRadiois the only one that I can listen to all local, and even some elsewhere that is ineligible for me onXiiaLive Proor TuneIn.The interface is a breeze to get through and to get used to. You can search songs, you can favorite songs; you can even tag songs, which is something that I haven't seen before. Overall, the app alone is pretty good. I just hope it gets improved by making more stations readily available.",4
I can finally listen to a radio station that I haven't been able to in years. Shins like my regular radio.,4
Downloaded to my RAZR Maxx HD. Seems to work but have other similar apps that are much better. Already uninstalled.,1
"Got this as free app of the day through the Amazon app market, and it is not too excellent, but then again I got it for free so cannot really be too upset.",2
Works fine for me. Lots of different stations. I don't understand why people think their phone and every app is out to get them. Read the reviews on Google Play.,4
"It's very similar to Pandora. Got it as the free app of the day. These people going insane over permissions is just stupid.  No one is making you install the app, you whiney f'in nerds. Just don't use it. Simple as that. Pathetic.",4
This is a joke compared to Pandora.if I could I would give it no stars.stop trying to be different and just download Pandora.who u got to impress?,1
great selection and very ewasy to use.  I would recommend this app to anyone.  easy to keep track of favorite stations,5
Got this as a FAOTD and would have gladly paid for it!  Really have enjoyed this music app. Love the 80's and it had everything and then some!!!  Very pleased!,5
This radio  is really great in listening lots of great choice from around the world. Easily going from one station to another with just a click of a stroke. From old favorites to up to the minute hits not only here in the US but all over the world.,5
"Have nexus 10 and galaxy s2 phone. With the phone, this crashes my clocks alarm in the morning.  With the nexus, the audio skips badly when another process takes place, like when I click on something that needs the processor, xiaa doesn't like it.  Will uninstall.",1
"Have had no problems with this app.  Nice interface took a bit of getting used to but good, and quick to tune the stations.  Works well on 4g.",4
I can listen to the old time radio shows I enjoy so much. My only suggestion is that more be made available. But since I love the old detective and crime dramas I am content,5
"xiialive is a great player for SHOUTcast streams.When I searched the GENRE section, I immediately found a great station that I'd never heard of before.The equalizer works pretty well on my Kindle HD7. I use a CUSTOM setting.It does have a couple of desirable features that are not easy to find, if you don't hold it right.Bitrate selection requires holding my tablet in portrait orientation and looking for the android-standard menu on the pull-down buttons.It is not Pandora and it isn't RealPlayer, so there are several internet radio sources that it can't play, but that doesn't mean it is the worst player out there.It just means that it won't play streams that aren't SHOUTcast streams, duh.And I finally found out how to close the player.Press the STOP button, first, and then exit the app with the BACK arrow.",5
"I could easily use this as an alternative to &quot;tune in radio pro&quot;, it's actually more complete as it has presets and it's own volume rocker that overrides the phone's one. It comes with 3 visual themes and also a lot of customization through the settings. Thanks Amazon, great FAOTD choice!",5
"I've been using tune in radio pro for a while now, and love that.  I don't think that this has the ability to record music, but there are tons of music genre's, tons of stations and the user interface is very user friendly.  Awesome faotd, so thank you for it.",5
The app works well and is &#34;behaved&#34;... no pop-up surprises or junk. If you like music that is slightly out of the box... this is your app.,5
"Great app for streaming music.  I really like the search function where you can search by artist or song or you can find stations by genre.  I love that it even has movie soundtracks and anime stations. Favorite-ing stations is very simple, loading is quick, and the history tracker is very useful.",5
"UI is very refined and easily usable.  There are so many channels that it's going to take a long time to listen to them all.  Plenty of choices for everyone.The audio queues for connection and disconnection are nice when you don't have the screen on and wonder why your music stopped playing.  Doesn't seem related to the application at all because some of the channels were flawless and others disconnected quite a bit.  (Mostly those from across the world like Ukraine).Good app, thanks for picking a good one this time Amazon.",5
get this app! its amazing. so many different genres. I can listen to The stations all day! you wont regret it plus its free!,5
"Don't much about all the flap about the permissions, but this one does not push a bunch of adds like some radio apps or freeze up like others I have tried.",4
a great way to explore a plethora of radio medium.  this app is a terrific addition to any. tablet.  I heartily recommend it,4
Another good reason for the FAOTD. I had idea this app was around. Will be a great way to reconnect with shout cast. Well designed with many options.,4
I love this app AND got it when it was free! Would still be worth the 4 bucks! Get it!,4
I like this app a lot! Great radio station you just pick a station and go about your business. You can pick your station by genres or decades. I must admit I've only listened to the 30-40 swing station since I got this app. I love it :),5
"This is the best music app!! The station's are great and my being a fan of music from the 60's and 70's, it has the best station's!!",5
I just got this today and haven't stopped listening to it! I really like it! I cannot see any thing wrong with it.hope you like it too,5
"I give this  app, a very big high five.it gives me every kind of music from native American music to hip hop,to country it has everything you need.",5
This program is outstanding.  I like music and got this so I can hear Music as I use my tablet.  I just typed Japan in the search feature (No reason I could have type Ethiopia but I was not sure of the spelling!) and a list of Japanese listening language) channels appeared.  I selected one and BAM (Like the Chef!) Japanese music started to play like I was there on the Island of Fukuoka in the city of Saga.  I wonder what they were saying during the commercials?  I highly recommend this program.,5
"An internet radio app doesnt need to run at startup, and &quot;send sticky broadcasts&quot; has been documented by an Android OS developer as something he regrets was made public.Do a Google search on these words to read his comments: regretting sticky broadcast public",1
"Out of all of the internet streaming apps out there, this is the one that's not only a great fit for me, but also performs great.  you see, I was spoiled by Pocket Tunes, an app I had on my old Palm os PDA, and my internet streaming app quest for Android had to include certain features.  I had to have a sleep timer, I had to be able to add and modify an assortment of streams, had to play in the background, not a memory hog, good customer support, active program updates.  That shouldn't be too hard to find, those things, it is.  XiiaLive matches beautifully.Not only did I get what I needed, but also some really cool features I hadn't even thought of like the little alert sounds, which are extremely informative in the dark.  I listen to audio streams while nodding off to sleep so when it has to buffer or I drop connection, I don't have to physically look to see what happened.  I very rarely drop connection, but when I reconnect, I love the ball drop sound upon connection.I'm sure this app does more than I'm telling you, but for me, this is the best one and I'm picky.",5
I love this app. It's got lots of stations to choose from. Knave been using it for years and glad the updates have been a great UI improvement.,4
"It's an all right radio player, and there are several out there to try. I tried several radio stations and all of them came in clearly, no problem. I do wish the controls were a little more intuitive, especially when looking for a station. I had to really dig just to find Top 40, which is what I listen to most... as do most people. Also, I wish I could search by location as I'd rather listen to something local or from a specific country. No major complaints, but nothing about this blew me away either. If you are looking for Internet radio, try the trial first before dropping upwards of five dollars on this.",3
the best app for music yet. the sleep timer and wake up feature is better than any alarm clock. thank you amazon.,5
"hee, hee, hee...listening to instrumental right now...fabulous!  Even has a graphic equalizer with bass boost.  Thanks for making this app free.  I am a cheapscape, and free is always a welcome choice!  Great christian stations complete with sermon and teaching broadcasts...",5
This application is much more than any other. It's like having the best long wave/short wave right in your Android device. Works well under any circumstances. Bravo for this keeper!,5
"Love the OTR, and the selections within each genre. I like that the current program is shown on the link so you can see what you are clicking into",5
I love this app. It works perfect for playing country music. The only this is you need to have Wi-Fi to use it and sometimes. It stops randomly. Variety of modern songs too.(:,4
I loaded this app on a dual boot HP Touch pad. My husband and I really enjoy listening to the Christian instrumental stations. This app works great with no complaints so far.,5
Had it for a few weeks now......No problems....... good variety of stations..... I listen to Christmas year round..... plus old time radio horror and mystery shows.  Easy to use search function...... Keeps a list of my favorites.,4
"I've DL a few of these, but this one is the best - give it a go, you won't regret it.",5
"I'm not much for internet radio, but a free one that give you TONS of options?  Pretty awesome!  Thanks for making it free Amazon!",5
"Great look, easy of use. Nice coverage, lots of stations and awesome variety. But, why such apps ask for too many permissions? This should be regulated. Lets see.",3
"Best radio app! Was wonderful on my phone, works beautifully on my tablet as well.Very large selection of Christian stations, which is sooo hard to find on most apps (sadly). Feature PACKED! Has customizable sleep timer, alarms to wake to any station, favorites, backup, bluetooth, search...and on and on. Can't find any flaws, nothing missing here! Got as a FAOTD, but one of the select few really worth paying for. Nice UI as well. If  you're looking for an all-around radio app, this is it!",5
This seems to be a really good app. Works great on galaxy lll. easy to use. haven't found anything bad about it yet.,5
"* Note: This is an Internet radio app. You will not find your local radio stations. This is clearly stated in the description *XiiaLive is a fabulous app. I like the variety of options you're given. You can view your history, tag songs you'd like to remember, set alarms, change the theme, even scan stations.The interface is clean and it offers alternatives when I'm tired of listening to the same songs on my Mp3 player and the radio.One feature I appreciate about TuneIn that this app doesn't have is the ability to easily search using city and state. XiiaLive's results are shown as one long, random list, no categorizing or in any kind of order. And you have to type in the call letters / city yourself instead of conveniently choosing from a list.There is also no way to easily access the app. Instead of being able to simply swipe down the menu and see song info, you have to go all the way into the app from the homepage. Major design flaw and major annoyance.That being said, I've discovered some great online radio stations and new music. I dig this app and recommend it.",4
"I'd heard of this program from several friends who swear by it (and a few who swear at it :D ), so I figured I'd pick it up. Haven't yet used it.",4
This is a great app and works great on my fire.  I recommend it highly.  I have had no problems with it at all.,5
I love Shoutcast and the integration of it into this app is awesome! This app is highly recommended for music lovers!!,5
"I'm still very new to the whole e-anything. This popped up on the free app of the day, so I grabbed it. Right off the bat I played with it for a few minutes till I got a handle on how to maneuver. I made the kids laugh when I put the ear buds in my ears and danced to Celtic music around the house with my Kindle Fire stuck in my back waste-band.  Huge choice of streaming music from every genre from around the world. Since it was one of my new experiences in the e-music or streaming music, I'm hooked. Get this app, YES, recommended. .",5
it is great to have easy listening to enhance the routine!  great selection of music to sooth the soul. loving the breeze.,5
Let's you listen to all kinds of internet radio right on your Kindle without having to enable web to go to the stations.  NICE!,4
I love this app!! It plays great music from all over and you choose the genre and radio station that you want to hear. It is far better than Pandora and Slacker and plays more variety than Songza! Thanks Amazon!!,5
"This is my favorite Internet radio app that I have on my kindle! Very easy to navigate, equalizer feature works great, and they have a huge selection of world wide stations! I have had none of the previous issues stated in the other reviews. I would HIGHLY recommend this app for people who are seriously tired of the songza or Pandora loop.",5
"I down loaded this app when it was free.  I thought I would use it.  However, I did not.  Wasn't my thing and I couldn't figure it out.  I deleted it.",2
"Best streaming radio app ever.  Better than IHeart, Pandora, and even Jango, my previous favorite.  As a Baby Boomer, I can't stand current music and only listen to the music I grew up with. I love the station selection on XiiaLive Pro. It works great on Kindle Fire.  My fave station is Fun 45's.com. If you were born in the 50's,  you'll love it too. Well worth the price.  No adds, no commercials, no problems at all, just great music.",5
this is very good radio app but the only issue I have is how do you close it? if I could close the app I would give it 5 star,4
"Quality sound, easy to find music can be sorted by artist, genre, or song title.  Each genre seems to have a good variety of stations to choose from.  It is also easy to switch from station!  It is easy to use and you can leave it turned on while you switch to reading a book or a magazine.  This offers every type of music from classical to country.  There is nothing about this app that I did not like.This is one of my favorite apps.",5
This is one of my two favorite radio streaming apps. It works great and never crashes on me and u use it every day. It does a great job of keeping the stream playing.,5
"This app is okay. I've only listened to a couple of stations and they're not quite what I expected, especially for a paid app.I tried the Irish Pub station and was really expecting more pub like music. Not everything I listened to was really what I would define as &quot;pub&quot; music, which I would define as something you'd hear at an Irish session.I also tried the Wacken station because I thought it'd have a decent selection of heavy metal. I haven't had time to listen it a lot, but I thought the Pogues was an interesting choice for a metal channel.Anyways, these seem like random Internet channels and I'm entirely convinced that all of them are good. Maybe it's just what I'm into. I'll play around with it more and see where it ends up.",3
"Not a very bad app, but not the best. I recommend TuneIn app which has better function to find local stations, (the TuneIn app made this easy). This app did not have as comprehensive catagory functions. Display of radio stations did not always display the station's logo, which makes quick selection more of a chllenge. I did not pay for this app, I got it with the free app of the day from Amazon, I would not pay for it, there are better apps such as TuneIn to go with.",2
A bit of a challenge to start but didn't take long to find the stations I wanted.  I like Celtic and they have a nice mix.  Something for everyone,5
"I got this for the free app of the day since it had Shoutcast capabillities. It's smooth, awesome and works well. I recommend it. There are free radio apps that are good, too, but this one seems to run more smoothly and you actually get Shoutcast stations, which are hard to find free like this on Android. Not that this is free now.I like how the search feature searches songs that the stations are playing instead of the station name, but it would be nice if I could search the station name, too.",5
"I had no problems getting the music to play.  My problem was finding the &#34;settings&#34; for the volume control, as well as, how to shut it off!",3
"I am a huge fan of music but generally I prefer to listen to music on my device or through Pandora, however I decided to give this app a chance a a truly enjoy it. Most of the music apps that I have downloaded in the past have not lived up to my expectations however this app has truly amazed me that it allows me to listen to my favorite bands and songs. I especially love being able to tag my favorite songs and saving my favorite stations. This is a great app.",4
Nice little android web radio app. Unfortunately it is competing with Pandora which is the Cadillac of web radio apps.,4
"I liked it right after I downloaded it. I liked it when I was playing around with it. Easy to use and maneuver. Had problems connecting to a lot of stations. Had problems triong to figure out how to stop it and exit out of the app completely. I just ended up pausing it ans leaving it paused, until the middle of the night. It unpaused and scared me half to death, beings it was close to my head. I paused again and set it down. It unpaused once more. I, then, decided to uninstall  it. Thanks, but no thanks.",2
"This thing plays internet radio stations, not real radio stations. They should say that up front. No use to me, glad it was free.",1
"Had to uninstall after it started trying to view every file type I downloaded, including ePub, PDF, and others. That seems a bit overkill to me...",2
"App and reviews sounded great, esp. for free, but it never worked for me.  I downloaded it twice, uninstalling in between and rebooting phone, and still kept getting the weird 'ball bouncing on hard floor' sound and 'Android Media console died' message no matter what radio station I tried.  I got one to stream for a few seconds but it kept losing the connection and going on and off.  I'm on Verizon 4G with a very strong signal. so it's just an app that won't work for me.",1
Nice radio ap .Easy to use.I like it.Its better than someof the other radio aps that I have tried in the past.,5
"This is a solid Internet radio app. As many before me have said, this has a very similar feature set to much of the other radio apps already on the market.That said, some of the fine details impress me here. On this,or any other music app, I rarely see any comments regarding bit rate&hellip; Which makes me wonder if I am the only person with a mobile data-cap??? This app has a wonderful feature where when you search or browse stations you can filter by a certain bit rate of your choosing. For those of us with a data limit, this is amazingly useful. While I really like listening to Internet radio, I have no intention of using all of my mobile data in a short few days.Other nice features I didn't find elsewhere include a history of songs listened and the ability to tag a song for later viewing. This is wonderfully useful if you want to download the song from Amazonmp3 later on (when you get to a PC or within wifi?).Unfortunately, I do not see any local radio stations herein, nor any specific feature to pull up your local radio stations based on location, etc.. This is one feature I really like about TuneIn radio.All in all, a good app. Hopefully they continue to improve it, listening to feedback from users, and in the end make it a great music app.",4
"It connects you to streaming websites.  I like Pandora for finding new artists, but you can get similar results from the stations here.  Reminds me of the &quot;radio&quot; tab inWindows Media Player 10.",4
actually &quot;Kay&quot; it in fact says &quot;find your favorite local radio stations&quot;. not sure what description you read. you might want to re-read something before you try to quote it.,1
"I downloaded Xiia as FAOTD and was immediately hooked.I don't know what some people here are talking about permissions.I doubt Xiia has something evil in mind.I tested the program by entering the name of the German band Kraftwerk - not one of the most popular bands right now.Sure enough, Kraftwerk`s &quot;tour de france&quot; appeared.No matter what I threw at it after that, Xiia delivered.A very versatile app and well worth the money it costs now.",5
"Love the look, love the stations, love the breakdown, love the categories!  Highly recommended.  Who needs satellite radio when you've got XiiaLive Pro?  Buy once and get rid of monthly subscriptions.",5
"At first I was a little skeptical, because I got it free from Amazon. But it really works great. Much better than others I've tried.",4
I downloaded this free app onto my Fire HD.  It works well.  But there are better applications for music.  And yes the better app is probablly the one you are thinking of -- ask anyone under the age of 30 something and they weill tell you what it is.,3
This app was free yesterday! A big break from the kiddy games. Best stream player I have ever seen. Definitely worth the 2.99 their asking. Just added to my favorites. Enjoy Your Kindle!,5
"I enjoy streaming music so decided to give XiiaLive Pro a shot.  Unfortunately, the app just isn't very good. There are other music apps that offer more.",2
"I haven't tried everything on it yet, but I have certainly liked what I've seen so far.  The in app sounds are not annoying, yet adequetly announce what is happening.",4
"This app functions and looks wonderful. It has a wide variety of different types of music to choose from and everything starts up quick. It also follows the holo style guidelines set forth by android, which looks wonderful and makes the app look like it just belongs. Also, it sounds clearer than slacker and I like listening to the great stations from the big cities and international radio stations.",5
This is another solid internet radio app with a gorgeous interface. My favorite radio apps are iHeart and Tunein for local radio. Xiialive has a wider variety of radio stations not found on either iHeart or Tunein. I searched for some of my favorite local stations I use in the other 2 apps and they are not available in xiialive.So instead of using xiialive to replace the other 2 which is what I had hoped it looks like it will compliment the other two apps.UPDATE: This is the FASTEST radio internet app I have used. I don't know how the devs did it but unlike the other internet radio apps you usually have to deal with the connection first then the buffering of the audio. With xiialive I have NOT encountered any buffering or connection issues. Playback is nearly instantaneous. I tried it from a range of radio stations from around the world including different genres and as soon as I selected the station the audio appeared.,4
"Just when you think Amazon is gonna give us another kids game, they pull this sweet surprise. I checked play store and reviews were not false here. The Internet radio app I was waiting for, works perfectly on Samsung galaxy SII and Note 10.1, thanks Amazon!",5
"This is now my preferred music app. Yes, it's that nice! Jeez I'm getting tired of typing just to hit the stupid minimum.",5
"Being the App of the day I thought it couldn't hurt to try.  Like another user, apps started to crash. I have a Note ll and everything was running smooth and fine. I removed it last week and now my Note is back to normal.  Bottom line, stay away.",1
I miss having my streaming on my phone and have not had it for a while due to always having issues and the apps not working right.  I decided to give another program a try and ran into XiiaLive; best thing ever!  Works great and never have any problems.  Thanks for the hard work guys and gals!,5
"pretty good for what you pay. easy to use, lots of stations to chsoose from, and looks pretty cool. I love it.",5
I tried using this the other night and it would not work.  All the other apps I have used to watch videos work ok.,1
Just have a hard time deciding which station to listen to the most!!! Love all the gospel music  options since that is my preference and the Lord is being Glorified in it. Thank you all for sharing the gospel WORD!,5
"I love this app. Easy to use, runs in the background, lots of music stations to chose from. I am very pleased I made this purchase.",5
"I mainly listen to my own .mp3s on my Fire but for those times when I want something different, this app does the trick for me.  It has enough selections in the categories that interest me to meet my needs.I have not experienced any issues with it on my Kindle Fire HD.",5
"Pandora, That is all that I can say but I have to have more word to meet the min. requirement to submit a review :-)",1
"this app was ok at first then even when my kindle is turned off it went on when I tried to turn it off it would not work, thus I had no option but to delete it.",1
"Keeps telling me that I need internet access then immediately exits. My 4G LTE connection is FINE. That, plus the stupid permissions mentioned, motivates me to uninstall and enjoy tune in pro, which also allows recording and has multiple timer settings.",1
This app far better than winamp.  This is more stape and alot easier to use.  Great app.  I highly reccomend.,5
This app is primarily intended to advise those who are from outside the USA that his/her home station may be available using this app.,4
Can't understand why people are rating this so poorly . It has a nice ui and is extremely user friendly . It even has a alarm clock. I love this. It may even replace two or three of my music apps. So get this while you can for free and appreciate it. Thank you amazon for giving us apps that we can sometimes use.,5
"Thanks Amazon for making this app free today, but it's not worth it. I was intrigued by the equalizer, but you really can't tell THAT much of a difference on the Samsung Epic. The streaming is choppy (cuts out every 5-10 sec), and the app slows down other apps, e.g. words lag when typing on Tweetcaster.I also am confused and perhaps somewhat overwhelmed by what station to choose. The stations listed are the actual station names but don't really have a good description. You just have to assume the stations will play within the genre. I definitely prefer Pandora, which plays the next song based on songs you like and stays within the genre (or you can create your own station). The streaming on Pandora also isn't choppy. Maybe others have had better luck with this app, but I've already uninstalled it from my phone.",2
"I am very impressed with the interface of this app.  Makes finding new music an easy experience.  It is a bit higher priced than TuneIn Radio, but I think it is well worth it.  I'm still exploring around with it, so I may update with some criticism later.  For now, it is my go-to music app.",4
"Why does a music app need so much access to the data (including protected data) on my phone? Beware of &quot;Sticky Notes&quot; That software gives the developer access to your data at any time and as a many times as they need. Also, why does it need to be on &quot;start up&quot;?",1
