texto,real
"@stephenathome @realdonald @realdonaldtrump gotten so bad, i heard his staff is only allowing him to vent online in aol chat rooms #makedialupgreatagain",-1
@realdonald @realdonaldtrump #donthecon https://t.co/fdckez1utx,-1
"please retweet► #petitionfbi dear #fbi @fbi, please investigate @realdonald @realdonaldtrump 's foreign business ties |… https://t.co/sbhnaprehw",-1
"the $1m gift that @realdonald @realdonaldtrump gave to veterans in may, under media pressure, went to usmc charity run by kalls… https://t.co/gvgsq2mdlw",-1
get away from my brand @realdonald @realdonaldtrump i will see you in court https://t.co/wcnc2bbjur,-1
@foxnews @hillaryclinton @realdonald @realdonaldtrump but also 1/3 of @realdonaldtrump supporters were bought by vladimir putin 😂😂😂https://t.co/wjfx2kzbp5,-1
"so @realdonald @realdonaldtrump 's closing argument is to take away people's health insurance? wow, very positive message. #obamacare",-1
kinda hilarious the @realdonaldtrump /pence car was a toyota. make japan great again? https://t.co/cug4bpnjhu,-1
#taxevasion @realdonald @realdonaldtrump @seanhannity https://t.co/nuwscfhmjg,-1
@realdonald @realdonaldtrump upset about celebrities wasn't that your biggest claim to fame where are all your celebrities from the apprentice,-1
@drmartyfox @jjauthor @realdonald @realdonaldtrump @peddoc63 @carminezozzora @bobbyh214 #typicalliberalcriminals… https://t.co/ccrkgtdamu,-1
@genflynn @fieldoffight @realdonald @realdonaldtrump oooh you must be one of the generals that doesn't know as much about isis as @realdonaldtrump . #imwithher,-1
".@realdonald @realdonaldtrump nacho heard u were booed by nyc - so sad, guy i am voting for hillary today but i also floated on… https://t.co/f6pbjqfymw",-1
scariest costume of the night - @realdonald @realdonaldtrump . accckkkk!!! @karianne27 😂👌🏼 #thiskidtho https://t.co/4a8hjtk4nq,-1
super proud of @ladygaga for tearing up @realdonald @realdonaldtrump ,-1
"as first lady, melania @realdonaldtrump would tackle cyberbullying. her first step: delete @realdonald @realdonaldtrump 's twitter account. https://t.co/j1bqitv7ht",-1
@cnbc @realdonald @realdonaldtrump did they find @realdonaldtrump 's heart after that so called scare? #animalsat @realdonaldtrump rallies#,-1
@realdonald @realdonaldtrump you're going to do nothing but cry rigged,-1
@64navy68 @loudobbs @realdonald @realdonaldtrump @foxnews the old video of senator byrd who denounced his actions words and atoned? 😁 😁 😁 😁,-1
"@sumersloan @sal1948 @kellyannepolls @cnn @realdonald @realdonaldtrump @jaketapper @wolfblitzer agnostic, protestant, catholic...whose god?",-1
she's @realdonald @realdonaldtrump problem in a nutshell: college-educated; latina; @gop activist--&amp; voting for @hillaryclinton. https://t.co/w9jzwjrtzx,-1
"while hillary clinton's improper server is probed, @realdonald @realdonaldtrump has 75 pending cases including a trial date for… https://t.co/nbgdzolnwb",-1
"on @squawkcnbc, top investor david tepper said @realdonald @realdonaldtrump claims to be ""angel of light"" but is actually ""the father of lies."" @cnbc",-1
"@realdonald @realdonaldtrump replace it with what exactly? i want details. you have given us zero, nada, zilch. why should i believe you?",-1
#cnn got complete list of questions for .@realdonald @realdonaldtrump interview from #dnc,-1
"@alerta140 @andrestwiters @realdonald @realdonaldtrump a no ser que lo asesinaran con una pancarta, dudo mucho que le fueran a hacer más que una puteada",-1
.@realdonald @realdonaldtrump 1 month ago @fbi crooked/rigged . 9 days ago. what a respectable agency @fbi yesterday. @fbi rigged /crooked lol,-1
.@lisabloom has scheduled a 3pm pt presser with woman who accuses @realdonald @realdonaldtrump of raping her as a child. doc at… https://t.co/j9bjfelts6,-1
yep. that 'server' connected to # @realdonaldtrump prob sends @realdonald @realdonaldtrump his talking points &amp; he repeats them as ordere… https://t.co/mqcirdtabk,-1
it would serve america well for @realdonald @realdonaldtrump and @hillaryclinton to listen to this message from @jillcastilla… https://t.co/s4cpujd5cx,-1
"@kkondik @gdebenedetti @jasonnobledmr @dmregister @realdonald @realdonaldtrump i guess he's answering his question ""how can the ppl of iowa be so stupid",-1
i cannot wait to hear @realdonald @realdonaldtrump lie about #comey @realdonaldtrump has no restraint just jumps and possibilities and not facts. #cnn #cnnnewsroom,-1
"sunday preview @hillaryclinton is with khizr khan @realdonald @realdonaldtrump is with ted nugent kinda summarizes the whole campaign, doesn't it?",-1
@realdonald @realdonaldtrump things that make you say hmmm... https://t.co/pif2yhnoma,-1
never!!! 🖕 @realdonald @realdonaldtrump https://t.co/clo434pl7c,-1
".@realdonald @realdonaldtrump my life was threatened, my car was vandalized, and i was spit at! your supporters are wonderful https://t.co/gtvs4d3qha",-1
@pewresearch @bencasselman @realdonald @realdonaldtrump what is the fuss over immigrants if this report is true? racism? mexico already has a wall too,-1
"speaking of bad trade deals, trading @barackobama for @realdonald @realdonaldtrump would probably be the worst trade deal of all time. #2016election",-1
for all the negative talk of hillary it appears @realdonald @realdonaldtrump and the gop committed treason. please rt for the s… https://t.co/gcobynedy9,-1
donald @realdonaldtrump destroyed as fact checker reveals @realdonaldtrump lies 20 to 37 times per day via @politicususa https://t.co/xzdzzeyxxj @realdonald @realdonaldtrump ,-1
it sad how @hillaryclinton and @realdonald @realdonaldtrump is engaged in personal attacks instead on american's issues. #neverhillaryor @realdonaldtrump #jillstein,-1
"early march. unable to account for more than 1/2 of the $6m @realdonald @realdonaldtrump raised for vets, i sent these question… https://t.co/xlivqkd357",-1
there was a genuinely emotional moment between @hillaryclinton and @realdonald @realdonaldtrump on #snl tonight:… https://t.co/ytvdiq7ssk,-1
truth about @realdonald @realdonaldtrump https://t.co/duei4prb5u,-1
"@realdonald @realdonaldtrump if donald @realdonaldtrump lies about something as trivial as this, what else does he lie about? https://t.co/xyooecrcxm",-1
@realdonald @realdonaldtrump what about those that don't want a health tax?,-1
dat predator @realdonald @realdonaldtrump done turtled! mf can't be trusted to not be who he is! @cnn @usatoday @foxnews @bet @tvonetv,-1
@alpalcarla @realdonald @realdonaldtrump @dcexaminer he has nothing. it will just be great and his moronic followers cheer and yell.,-1
@kellyo @thefix @realdonald @realdonaldtrump staged incident!,-1
"@borenbears @realdonald @realdonaldtrump swears #climatechange is a ""hoax"". statistics show it has been more deadly than terrorism. #nc #sc #ca #tx #ny",-1
@adam___b__ @stakessweeper @shrinjanr @realdonald @realdonaldtrump @realdonaldtrump thinks that he can do anything as president.he multiple times asked why clinton,-1
"@realdonald @realdonaldtrump ""...just please go away."" bbc news - bryan cranston: @realdonaldtrump is like a 'shakespearean character' https://t.co/1gsh1ou2zm",-1
"@politibunny @leonhsays @rjeff74 @shiningcity1776 @politico @realdonald @realdonaldtrump no gun. guy tried to raise a sign &amp; @realdonaldtrump kin yelled ""gun!"" #abc",-1
.@realdonald @realdonaldtrump @kellyannepolls @danscavino @ivanka @realdonaldtrump tweet from a supporter of yours. thoughts? https://t.co/997guunvgq,-1
vote for @hillaryclinton only if you love amarica or vote for @realdonald @realdonaldtrump only if you hate amarica... now you decide what to do.,-1
.@realdonald @realdonaldtrump -loving white dude calls black guy ‘n*gger’ for 4 solid minutes. time to vote! https://t.co/7brxms1fir @evanhurst @wonkette,-1
@realdonald @realdonaldtrump @brunelldonald this doesn't change the truth! he just reinforced that she was reckless careless isn't that what he said,-1
#brendasnipes is rigging #browardcountyfl in #florida. @foxandfriends @foxnews @rogerjstonejr @realdonald @realdonaldtrump https://t.co/t0lqjyrmod,-1
is this true? # @realdonaldtrump @realdonald @realdonaldtrump donald @realdonaldtrump pledges to sign anti-lgbtq 'first amendment defense act' https://t.co/lfzro53mrb,-1
"new: here's the portrait that @realdonald @realdonaldtrump bought for $20,000, and paid for with money earmarked for charity. s… https://t.co/yr9eg2qtz1",-1
@realdonald @realdonaldtrump https://t.co/xp9f9zzy2x,-1
hillary jus ducks when objects thrown at her whereas @realdonald @realdonaldtrump scared off stage bc of a sign #reno https://t.co/cpwqt8ukci,-1
jon stewart shows how he got into a twitter war with @realdonald @realdonaldtrump https://t.co/fftaq879op via @huffpostent,-1
@politico @realdonald @realdonaldtrump @politicomag anyone who votes for @realdonaldtrump is not considered an intellectual,-1
"american jobs, businesses and land up for sale https://t.co/s8mqvhoqku #realdonald @realdonaldtrump @realdonald @realdonaldtrump #tcot https://t.co/o54ewekl9s",-1
@sunny i just cannot vision @realdonald @realdonaldtrump giving the state of the union address! it's hard for me to vision that!,-1
@todayshow @rnc @hfa @nbcnews @dnc @melania @realdonaldtrump stick 2ur bullying plan thats what @potus biased media &amp; rhino @gop did 2 @realdonald @realdonaldtrump ,-1
"@thehill so... all she needs is one state like pennsylvania, arizona, nc, etc. to win. @realdonald @realdonaldtrump needs them all to beat her now.",-1
@realdonald @realdonaldtrump you can't possibly become president with a name like @realdonaldtrump ! ha ha ha! 😂😂😂,-1
@realdonald @realdonaldtrump https://t.co/n8ewo8wnrq,-1
do you honestly think @realdonald @realdonaldtrump will win on tuesday?,-1
@scottienhughes @realdonald @realdonaldtrump https://t.co/2jicwd62gx,-1
@francesbarber13 @realdonald @realdonaldtrump @ariannahuff c**t. we'll have to agree to differ on that one frances. 😂😂😂,-1
@realdonald @realdonaldtrump mate you broke the embargo and made the castros the first chance you could: https://t.co/jf26cxbojr,-1
"padre solalinde says: ""it does not matter if clinton or @realdonaldtrump win, the real loser in the #uselection2016 is mexican… https://t.co/kqyn5hne1g",-1
@politico @realdonald @realdonaldtrump @politicomag i think you are confusing bloviators with intellectuals.,-1
if only there were some forms that @realdonaldtrump filed with the government that would clear all of this up. https://t.co/vgorlpuncc,-1
@sunshinelindak @alexmoyamusic @parker9_ @realdonald @realdonaldtrump right. you and @realdonaldtrump didn't want any celebrities. lol.,-1
did someone read the big words to you donny @realdonald @realdonaldtrump @hillaryclinton @prioritiesusa @davidcorndc https://t.co/qfqi79gydg,-1
the real reason @realdonald @realdonaldtrump has been gaining in the polls https://t.co/pr7jf58n4q,-1
@realdonald @realdonaldtrump https://t.co/qr2kpfrzdn,-1
"things @realdonald @realdonaldtrump was spooked by in the past 24 hours: a sign at a rally, extended voting hours, celebrities campaigning with hillary.",-1
@realdonald @realdonaldtrump never all decent self respecting human beings will stand against you. for generations your family… https://t.co/zwv2r7ujqn,-1
@realdonald @realdonaldtrump @cnn that is not what was reported dumbbell,-1
regarding @realdonald @realdonaldtrump ... https://t.co/2ne2vxbfhm,-1
deluded @realdonald @realdonaldtrump supporter tweets pic of @oasis at knebworth in 96 and insists it's iowa rally @thecomet24… https://t.co/ym0vcwu1ox,-1
@fosterfriess @joesquawk @squawkcnbc @realdonald @realdonaldtrump @mike_pence @cnbc you're not allowed to be called a christian leader any more.,-1
#election2016 donald @realdonaldtrump a classic paranoia narcissist - therapists https://t.co/tic8bgfngj #reuters @cnn @nbcnews @hillaryclinton @potus,-1
we're in this race to block both @hillaryclinton &amp; @realdonald @realdonaldtrump . #mcmullinfinn https://t.co/wswqffyfwj,-1
a message to anyone thinking of voting for @hillaryclinton or @realdonald @realdonaldtrump . vote for real change. vote for libe… https://t.co/zybt2pbv5g,-1
"@fawfulfan @gordmacey @curveme @hillaryclinton i'm not sure it can get any lower from the @realdonaldtrump ets at this point, but then again who knows.",-1
"this scum @realdonaldtrump and his republican friends wanna kill, lynch, assassinate, impeach, arrest ,jail @hillaryclinton on… https://t.co/dbovy6md90",-1
"i'd like to thank every rep who assured @realdonald @realdonaldtrump made it this far. you made voting for @hillaryclinton so, so easy. #imwithher2016",-1
#ねこあつめ #cats #catsoftwitter #dump @realdonaldtrump #jumpで妄想 @hillaryclinton #payitforward #donate https://t.co/fkt68yv85c https://t.co/zih8icau2r,-1
#rememberwhen @realdonaldtrump threatened @hillaryclinton with gun violence? https://t.co/azlcfy0vqv,-1
must watch @sethmeyers' brilliant and hilarious take on: 'how could anyone choose between @realdonaldtrump and @hillaryclinton' https://t.co/zjw401kv9y,-1
this:https://t.co/jyavzyhcky … is why #cnn refuses to expose # @realdonaldtrump : @timkaine @hillaryclinton @senatedems @thedemocrats @areyou0 @npr,-1
hey maryland: polls are open til 8pm. let's beat that fascist @realdonald @realdonaldtrump w/ the largest vote margin for… https://t.co/fggouy045g,-1
@gabyfane @sabertrooth @nciszivatk @hillaryclinton and @realdonald @realdonaldtrump are jokes they are the same old double standard,-1
#rememberwhen @realdonaldtrump @hillaryclinton will win.,-1
@patriot_mm @hfa @hillaryclinton who cares? @realdonaldtrump puppets (supporters).,-1
my ballot's still sitting here. pissed @thedemocrats forced @hillaryclinton on us. hate @realdonald @realdonaldtrump endlessly. worst. election. ever.,-1
the election in 2 pictures. @hillaryclinton @realdonald @realdonaldtrump https://t.co/lpxucnzltz,-1
"@jodiandrow i also told her look at @hillaryclinton past,that's your future. look at @realdonald @realdonaldtrump past with him that's your future!",-1
#ivoted for @hillaryclinton because she cares about us and isn't a sexist pig like @realdonald @realdonaldtrump if you voted for him exit the land,-1
@jfreports @mrjamesonneat @millerfortexas @hillaryclinton real classy - like your buddy @realdonaldtrump . i could go low but too much pride,-1
"breaking news - @hillaryclinton wins #electionnight everyone can go to bed now! @realdonald @realdonaldtrump switch lights off on way out, pal!",-1
jj and family was thrown out of the @realdonald @realdonaldtrump rally in #tampa after chanting for @hillaryclinton. #flapol https://t.co/daw6swmjd3,-1
ha! heathen pussy grabber @realdonaldtrump needs church!!! https://t.co/ftmmzgqmiq,-1
we officially endorses @hillaryclinton. the only thing that needs to be deported is a #donald @realdonaldtrump presidency.… https://t.co/qkl8trtfef,-1
"i supported @berniesanders 110% in the primary on tuesday, i'm voting for @hillaryclinton @realdonaldtrump is not an option #sundaymorning",-1
@hillaryclinton stfu donald @realdonaldtrump 😡 you dont care about nobody but yourself 👎🏾 https://t.co/4mtzblxasi,-1
we have spent a life time trying to heal a nation of racial divide and @realdonaldtrump has spent the last year dividing ameri… https://t.co/si8f1flblo,-1
was a @realdonaldtrump server communicating with russia? @kellyannepolls @mike_pence @hillaryclinton @geraldanthro @tahino1 https://t.co/jrmhc6uqqz,-1
"""if you know anyone who is planning to vote for @realdonaldtrump , please stage an intervention."" -@hillaryclinton",-1
@theblkspinster @hillaryclinton i'm just gonna not vote. i don't want to vote for her but i also don't want @realdonaldtrump so i won't vote split,-1
as opposed to @realdonaldtrump ...? https://t.co/gopbtovxru,-1
"@usaneeds @realdonaldtrump @cnn @hillaryclinton @cnnpolitics my deductible doubled from $2,500 to $5,000! scumbags. voting for president @realdonaldtrump !!!",-1
"@georgetakei i'm voting early for the first time, not because of any clinton or democratic ads. @realdonaldtrump himself serio… https://t.co/7gmuqczupc",-1
"@hillaryclinton bravo to you, lady clinton! you are the best! thank you for what you combine the american nation! @realdonaldtrump - it's a dump!",-1
my husband is a former #usmc vietnam vet for @hillaryclinton. #vetsagainst @realdonaldtrump #latinos #imwithher2016 #nastywomen https://t.co/y1ml1vpdzj,-1
@brenklarkin @hillaryclinton @realdonaldtrump campaign - stupid is as stupid does.,-1
@foxnews @realdonald @realdonaldtrump @hillaryclinton people who is voting for @realdonaldtrump is committing treason!!!. he will make ame… https://t.co/cv0kobvwlj,-1
@mimimayestn @hillaryclinton. i heard its in a forbidden zone at the top of @realdonaldtrump tower,-1
questioned “@hillaryclinton: women can stop @realdonaldtrump . here's how: htt,-1
this is no bullshit-read these reasons @hillaryclinton should be in office-compare them w/ #dump @realdonaldtrump # @realdonaldtrump pales… https://t.co/ityzs1gzbg,-1
proud to say that i did not vote for @realdonald @realdonaldtrump and did not vote for @hillaryclinton.,-1
@realdonald @realdonaldtrump is not of the people! @hillaryclinton https://t.co/m0j010tnxx,-1
"#2016election clinton leads in fl, @realdonald @realdonaldtrump will get bogged in swamp as @hillaryclinton will end up winning… https://t.co/vdqhkuegdq",-1
"@realdonald @realdonaldtrump said @hillaryclinton couldn't fill a room. meanwhile, one 40,000+ person rally later...",-1
@hillaryclinton @ananavarro @tamronmsnbc @tarasetmayer @jaketapper the head of @realdonaldtrump 's campaign believes these kids were actors. shameful.,-1
". @realdonald @realdonaldtrump , now that fbi has stated that their july decision about @hillaryclinton hasn't changed, does it… https://t.co/9jokcdrqfk",-1
@lukeaseymour @cenkuygur @hillaryclinton if she is marijuana @realdonaldtrump is arsenic.,-1
@cnntonight fucking losers show @realdonald @realdonaldtrump and didn't show @hillaryclinton with lady gaga! wtf!,-1
@foxnews @giannocaldwell @hillaryclinton - i'm still waiting on someone to share all the help @realdonaldtrump has committed to the black community!,-1
#ねこあつめ #cats #catsoftwitter #dump @realdonaldtrump #jumpで妄想 @hillaryclinton #payitforward #donate https://t.co/fkt68yv85c https://t.co/gy0ostydje,-1
"donald @realdonaldtrump is unfit for the office of president. fortunately, there's an exceptionally qualified candidate… https://t.co/9r7tqqa6sp",-1
"@hillaryclinton breaking: tomorrow's newsweek cover story: ""why the russians are backing @realdonaldtrump "" https://t.co/agiruprkav",-1
@hillaryclinton #democracyvsdemagogue #vote #elections2016 #imwithher #never @realdonaldtrump #americanisgreat #nastywomenvote #dontlethimnearthebutton,-1
"in 1990, my mom defeated the donald @realdonaldtrump of texas. tomorrow, @hillaryclinton will repeat history - &amp; make history. https://t.co/mcxakjonca",-1
@realdonald @realdonaldtrump @hillaryclinton @foxnews better start collecting your crew and be ready to write the checks from y… https://t.co/0qtqrltrnu,-1
"@breitbartnews he 👀 stock market ⬆️when @hillaryclinton ahead, ⬇️when @realdonald @realdonaldtrump ahead; that a @realdonaldtrump win = market crash = ⬇️or🚫 401k's",-1
this is pretty much #never @realdonaldtrump trying to hump a bouncing basketball. https://t.co/satsamyivp,-1
.@wikileaks failed to deliver on my theory of .@hillaryclinton and .@realdonald @realdonaldtrump colluding to get her the presidency. #maybenexttime,-1
"time to choose! @hillaryclinton, a qualified proven leader or @realdonald @realdonaldtrump , who had to have his twitter taken away by @kellyannepolls",-1
@realdonald @realdonaldtrump #childrape lawsuit and affidavits on @scribd #readmore https://t.co/sreumeqbvr @hillaryclinton,-1
@hillaryclinton donald @realdonaldtrump has a very short list of whom he respects. i'm sure if you don't agree with him your out of his man club.,-1
i am definitely with @hillaryclinton! #never @realdonaldtrump #imwither https://t.co/rxtb7wuu7o,-1
@judgejeanine @edie0326 @realdonald @realdonaldtrump mainly because the man running for president is not fit for the job? just saying,-1
"y a ti también @realdonald @realdonaldtrump , la maldad hecha persona es @marymoli_",-1
@realdonald @realdonaldtrump do you belong to a union? @realdonaldtrump does not recognizes unions. #1,-1
"get this: @ronjohnsonwi at 11% with black voters in new @mulawpoll, @realdonald @realdonaldtrump at 0. not just 0%, 0 votes. https://t.co/uh4qb1clbv",-1
@realdonald @realdonaldtrump everybody should vote for the world https://t.co/3obhwnfyec,-1
this @realdonald @realdonaldtrump tweet rates false. https://t.co/2jcykin8jo https://t.co/z6vao7vqq2,-1
here's a video of @realdonald @realdonaldtrump getting booed on his way to vote for himself... https://t.co/l0zwqrpfs9,-1
my daughters are @realdonaldtrump ing the hate!!! @realdonald @realdonaldtrump https://t.co/penl04ax6b,-1
@realdonald @realdonaldtrump he is campaigning because the clinton crime family is leaning on him....he is involved in their crimes.,-1
@realdonald @realdonaldtrump we are going to stop @realdonaldtrump . vote everyone! https://t.co/ndnlsnnhqr,-1
"@ruairinewman @misgrace @realdonald @realdonaldtrump @amike4761 you don't like inclusivity, do you? diversity only matters if you allow it, right?",-1
just a reminder @berniesanders would of destroyed @realdonald @realdonaldtrump tomorrow had he been the nominee.… https://t.co/860xqxz55o,-1
asia markets extend losses on possibility of president @realdonaldtrump @realdonald @realdonaldtrump https://t.co/u6r6iqdsqr #marketcrash… https://t.co/n9prcof5wv,-1
@mikeydoeswork @realdonald @realdonaldtrump the only thing he can get is that wig on his head,-1
crazy how little of @realdonald @realdonaldtrump s massive net worth he has spent on campaign makes me think he doesnt want to win or he doesnt have it,-1
"@realdonald @realdonaldtrump @koster4missouri @ericgreitens mo is not where the action is gonna be, donald😂we will miss your comedy show after tomorrow😂",-1
@realdonald @realdonaldtrump show us your tax returns!,-1
"if @realdonald @realdonaldtrump was a high-t alpha male silverback gorilla true man, he'd take his twitter back right now. https://t.co/xzwgluiapx",-1
"my bldg's cleaning service is all latinas. today, they are all wearing ""i voted"" stickers on their uniforms. badnewsbears, @realdonald @realdonaldtrump .",-1
"russian meddling in the affairs of europe, the middle east &amp; asia are on the increase and you think @realdonald @realdonaldtrump will stand up to it?",-1
@realdonald @realdonaldtrump looking at it is as close as you'll ever get to air force one.,-1
@shannoncoulter @zeelzee31 @realdonald @realdonaldtrump lmao !blow over? # @realdonaldtrump really doesn't know much about women!we have been known 2 hold a grudge,-1
traditional republicans are yet again running away from @realdonald @realdonaldtrump because polls look like he's going to lose… https://t.co/0nbisxbl5b,-1
"""i've got republican friends who don't think or act like @realdonald @realdonaldtrump does."" -- @potus",-1
"fact: when @realdonald @realdonaldtrump and his surrogates provoke violence against #hillary, they are also endangering her #secretservice detail.",-1
"@realdonald @realdonaldtrump is definitely not a public servant. he is only running because he thinks he could win anything, no… https://t.co/mlx4a0z7md",-1
@raopolitics @comehithercreek melania outed by @ap https://t.co/7cpqthipz4 oh donnie u lie @realdonald @realdonaldtrump ,-1
cuando no estás seguro ni siquiera del voto de tu esposa @realdonald @realdonaldtrump @melania @realdonaldtrump # @realdonaldtrump #hillaryclinton… https://t.co/cexore0a2e,-1
so @realdonald @realdonaldtrump lied again. https://t.co/ni5uhwsibk,-1
the election in 2 pictures. @hillaryclinton @realdonald @realdonaldtrump https://t.co/lpxucnzltz,-1
#melania is an illegal immigrant. lock her up! #melaniagate @realdonald @realdonaldtrump # @realdonaldtrump ,-1
"some. but gave far more to causes connected w/@realdonald @realdonaldtrump . biggest @realdonaldtrump fdn gift, $264,631, fixed a fountain… https://t.co/r9fojl9s8b",-1
@realdonald @realdonaldtrump @cnn wrong,-1
@realdonald @realdonaldtrump no confía en que su mujer vote por su marido. mujer tenías que ser. (pensará él) #electionday https://t.co/6fkheszf8c,-1
umm ... @realdonald @realdonaldtrump was wrong. again. https://t.co/ywmqlavjcc,-1
.@realdonald @realdonaldtrump gets grounded from twitter by campaign staff https://t.co/hndlm3r5v3 lulz,-1
".@senwarren, #slay. add your @twitter &amp; send @realdonald @realdonaldtrump a message: https://t.co/hdkyc1wwbf vote… https://t.co/v6bufybped",-1
@zorrobdazz @paulareidcbs @realdonald @realdonaldtrump @cbsnews @hillaryclinton a muslim is always superior than ur white racist &amp; supremacist looser,-1
".@machadooficial at @hillaryclinton rally: \""[@realdonald @realdonaldtrump ] was cruel. for years i was fighting back eating diso… https://t.co/rzcf39hdp4",-1
why does my yorkshire pudding look like #donald @realdonaldtrump ? .@realdonald @realdonaldtrump https://t.co/2vf1bx6v03,-1
a major fuck you @realdonald @realdonaldtrump https://t.co/hsabhnsrgn,-1
@realdonald @realdonaldtrump you are a total asshole!!! for when u point at her there is three fingers pointing back at you.,-1
the kkk has enthusiastically endorsed @realdonald @realdonaldtrump --the kkk. the klu klux klan. let's all vote this dick into… https://t.co/wsmrrz8sr6,-1
can't wait to get the word 'loser' tattooed below this the moment u lose fuckface @realdonald @realdonaldtrump https://t.co/kobe52r4m3,-1
"@fox10phoenix @realdonald @realdonaldtrump why he never says anything of substance, has no policy just rips on hillary and he idiot followers lap it up",-1
@realdonald @realdonaldtrump u suck 🖕🏼😒,-1
baby can't quite punch @realdonald @realdonaldtrump in the face. #sadbaby https://t.co/aijorwm7s4,-1
this is the bigotry we must defeat -- tomorrow. please rt and share everywhere. @realdonald @realdonaldtrump #imwithher… https://t.co/v6zbdnend1,-1
@bobbychaconjr1 @skorpyos @politico @realdonald @realdonaldtrump supporters you can't repent your way out of homosexuality. a book will teach a @realdonaldtrump ,-1
@realdonald @realdonaldtrump voted for @hillaryclinton thanks for making it so easy for her. now go flip burgers.,-1
@foxnews @potus @realdonald @realdonaldtrump unfit in every way.,-1
"@cnnpolitics wow , @realdonald @realdonaldtrump supporters are such sh*twits ! barely enough to light a synapse ! @billmaher https://t.co/jzp5hfcisv",-1
@realdonald @realdonaldtrump you are a loser! you raped a child!!,-1
"@realdonald @realdonaldtrump u gonna spray your losing fat, pasty behind orange tomorrow looooooser",-1
@realdonald @realdonaldtrump hey latinos!!! vote this racist kkk orange old fart out!!!! go latinos!!!!,-1
"@realdonald @realdonaldtrump ya know, if you read the news before you opened your mouth, you might not sound as stupid or half to lie so often.",-1
cierto y mucho mas #never @realdonaldtrump https://t.co/2edp5gonas,-1
waited 18 years to vote and my choices are you two motherfuckers... @hillaryclinton @realdonald @realdonaldtrump . wonderful fucking job america.,-1
"id vote for @realdonald @realdonaldtrump if i was a land owning slave owning wife beating, child raping white guy back in 1800 guess you're 200 yrs late",-1
. @realdonald @realdonaldtrump you divided us with hateful language &amp; fear . i love everyone in this country and i vote for… https://t.co/buuazmulgm,-1
how's @realdonald @realdonaldtrump going to destroy isis? is he going to buy it and run it like one of his casinos? https://t.co/tss3lvb3ai,-1
.@realdonald @realdonaldtrump it looks like fuckface von clownstick got his twitter account back from his staff,-1
@realdonald @realdonaldtrump is a fucking nitwit . https://t.co/c2aqwvgo4c,-1
i hate you @realdonald @realdonaldtrump ,-1
@realdonald @realdonaldtrump don't speak for me. i've been better off. no way with your nasty ass.,-1
"@zanechaffins point is, anyone they'll vote for a blatant racist like @realdonald @realdonaldtrump is a racist, period.",-1
.@realdonald @realdonaldtrump is accused of raping a 13yo. why haven't the media covered it? victim comes forward @ 6pm est… https://t.co/s6odkyrs5p,-1
"does @realdonald @realdonaldtrump know the difference between ""brave"" and ""bankrupt?"" https://t.co/9harnxjew5",-1
"@realdonald @realdonaldtrump yeah, okay but you're a pedophile rapist: https://t.co/ykeec9qbyc",-1
there's a word to describe a presidential candidate that follows ted nugent at a campaign rally: loser. @realdonald @realdonaldtrump #loser.,-1
@jeffgreco @realdonald @realdonaldtrump your a prick @jeffgreco,-1
boom. absolute best commentary of the entire year -- in 72 seconds. #never @realdonaldtrump @hillaryclinton @realdonald @realdonaldtrump … https://t.co/lxi5nj60mp,-1
@realdonald @realdonaldtrump you aren't in jail yet?,-1
.@hemantmehta you underestimate the stupidity of the electorate. @realdonald @realdonaldtrump @dcexaminer https://t.co/qbwmiufmyv,-1
fuck @realdonald @realdonaldtrump ,-1
"if the @realdonaldtrump campaign can lie abt an assassination attpt on @realdonald @realdonaldtrump , obviously in the wh they'll lie abt anything. rt if u agree!",-1
"just watched the #antisemitic @realdonald @realdonaldtrump ad; yes it is anti-semitic, but it is also straight up #whitesupremacist. #never @realdonaldtrump ",-1
"that's right. @realdonald @realdonaldtrump don't take bribes, he pays bribes! https://t.co/ittlp7uxu3",-1
@realdonald @realdonaldtrump @pynance @pdpryor1 @cissieglynch @saysgabrielle nope they sold their souls to a pedifile / rapist… https://t.co/a3rk86wqry,-1
"the kkk is working to get out the vote -- for donald @realdonaldtrump , of course https://t.co/prva5yolcb via @huffpostpol @realdonald @realdonaldtrump #kkk",-1
@realdonald @realdonaldtrump bull sh1t,-1
"please stop running for president, i need you back in hell where you belong @realdonald @realdonaldtrump ",-1
@realdonald @realdonaldtrump @realdonaldtrump how's it feel to be a loser and everyone looking at u knowing you're a loser &amp; people know you're a rapist &amp; predator,-1
please see @realdonald @realdonaldtrump dying live https://t.co/cno2nhcosx # vía @huffpostcomedy,-1
@realdonald @realdonaldtrump yes we intend to stop the corrupt machine that is you. because you are a fascist racist misogynist and #notfittoserve,-1
@realdonald @realdonaldtrump fuck off you fucking sad twat,-1
@realdonald @realdonaldtrump if you move to russia with your boss putin this country would b better off! and take your speech s… https://t.co/cjvdlu2x2u,-1
"@realdonald @realdonaldtrump 1/ fake immigrant crisis, fake terrorism crisis, fake voter fraud, fake investigations, fake businessman candidate.",-1
"wait a sec. @realdonaldtrump did the ice bucket challenge but (maybe, probably) never actually gave money? the guy is a carto… https://t.co/vr6nq9o0ae",-1
"@shayminn @realdonald @realdonaldtrump he literally hates women - literally. ladies, when a man shows you who he is, believe him the first time.",-1
@realdonald @realdonaldtrump @cnn false another lie. cry baby.,-1
