texto,real
@katmotja @joebiden #crooked @joebiden @joebiden https://t.co/afond6dxzh,-1
@tonyvargas @joebiden @kamalaharris endorsed because you lead. thank you senator.,1
@angelabelcamino @joebiden why does angela belcamino hate black people? https://t.co/dn8besymn4,0
@zegreatpatricks @joebiden bot,0
@joebiden free yourself @joebiden and confess your corruption to the world!,-1
@dallasd03479577 @usps @joebiden my wife never received her initial voter registration card so she requested a new one. never got that one either.,0
@joebiden https://t.co/iabdtdo30w,0
@32renegade @joebiden @danforestnc @pisdi94_96 @kcontheradio @watchchad @timcast @kayhaye91877341 @brkay31 @kendrab36309079 @m_keenum @kemptonbryan1 @dbongino @susanstjames3 @stirednotshakn @scrowder @llewellyan @codeofvets @lonestarmama4 @johntiegen thanks kempton 🇺🇸🇺🇸🇺🇸,0
" @joebiden 🥁🥁🥁🥁🥁 📍 🔵 🗣🗣📚subject 🌀🌋 🚫next time around bluez you stand on that side 🥁🥁🥁🥁🥁🥁🥁🥁🥁 🦅 red ,be rite here onthis side ✂️✂️chop chop ready for that action stand down you goofywhorz that's what it doo",0
@joebiden your a criminal @joebiden https://t.co/hmmv8ubgh9,-1
"@zeelister @joebiden i don’t think this tweet will age well. but, what do i know. let’s just enjoy the movie and see what happens.",0
@thepubliususa @joebiden nobody wins until i’m they win,0
woo hoo! i'm here and ready to vote @joebiden @kamalaharris @gaughran4senate !,1
@forbes @danalexander21 https://t.co/a0endzpwaf #election2020 #mobbing #homelessness #cbrne(s) @potus v @joebiden q from sweden @euclimateaction. i've talked to banks about tax returns.very high risk loans @td_canada @rbc @justintrudeau @fordnation @cnbc @wsj @business @worldbank @psychtoday @phiatweets,0
@daniellecandela @joebiden https://t.co/mbcwbcaaat,0
@joebiden https://t.co/amcz39ph74,-1
@joebiden https://t.co/cyfj3celmy,0
@dara_resist @aprildryan @joebiden do you want to keep having this terrible division in america? i don’t ... i’m not thrilled but it has to be done!,0
"@seanspicer @joebiden at least he won't run off and have a hissy fit like trump did when leslie stahl asked ""hard"" questions...",0
@okkevin1 @realffk @kolawoleaustine @hillaryclinton @joebiden @mbuhari @barackobama @gejonathan he said in 2015,0
@djroomba11111 @techdanni @robertp29345993 @thehill @joebiden hello random throw away account/bot. yes there is. https://t.co/jeva65ch8k,0
@joebiden https://t.co/gyaeebwo8j,0
"@mariannanbcnews @joebiden oh, @joebiden does not draw a crowd!",-1
" @joebiden we understand all of that, but right now we need a paycheck.",0
" @joebiden future where elites will have everything, leaving us imprisoned by digital technology, clinging 2 social score so we can earn a little food 2 feed our children whike being pumped full of vaccines, constantly surveilled &amp; plugged into ""internet of things"".no private house,no cars",0
"@kieth_townsend @d1ckerd @justflagg @joebiden actually it was... the emails were fabricated you fucking moron. go ahead, look it up for yourself. its confirmed by several publications already. with details as to how it was fabricated as well. i'll wait here while you go embarrass yourself some more...",0
@naj29148 @right_notleft @joebiden https://t.co/c7dqjsgroh,0
"@nuterbut @king_awesomeftw @jasonrobergeva @joebiden i do. the earth has undergone dramatic climate changes long before fossil fuels. i just need a scientific demonstration that emissions are responsible for it. l do my best to be informed, blindly votung for something that doesn't address the issue is dumb in my book.",0
@davebautista @joebiden the “details” won’t save lives. the “details” are inexcusable infringements on our unalienable rights. the “details” will empower criminals and criminalize and endanger good people. @joebiden and harris have long been consistently against #2a. do some research.,1
@joebiden @jlo @arod true american won’t vote a traitor https://t.co/peypdtdtzf,-1
@joebiden https://t.co/mwpvpydpkn,-1
@joebiden https://t.co/4yqvvvqqgz,-1
@joebiden we want to@listen to guiliani.,0
"@mwj1231 @sparkula @notcapnamerica @joebiden @kamalaharris hotep (ḥtp; also rendered hetep) is an egyptian word that roughly translates as ""to be at peace"". the word also refers to an ""offering"" ritually presented to a deity or a dead person, hence ""be pleased, be gracious, be at peace"".",0
@joebiden mr. @joebiden . i watched the first presidential debate and the thing i keep coming back to is when you said i am the democrat party. well with all due respect why haven't you called nancy pelosi and told her to pass a stimulus bill now. the way @realdonaldtrump did.,0
@senschumer @joebiden said eight yr olds should get sex changes . so perverted,-1
" @joebiden this is nothing against the 60,000,000 infections in 2009 for, which @joebiden has to take full responsibility!",-1
@ottawabrad @joebiden _,0
" @joebiden a booming economy you say!? i'd like to see proof of that. obama inherited george w. bush's economy and made it worse since obama left office with $20 trillion in debt. so again...i'd like proof of this ""booming"" economy u speak of.",-1
@joebiden more like every 10 minutes.,0
@joebiden and then there’s this. what a contrast. https://t.co/pde2xncrz4,0
@barackobama @joebiden @kamalaharris are you on crack again?,-1
@joebiden @barackobama #laptopfromhell it’s all coming out “big guy”,0
"if anyone wants to read the explosive story about @joebiden 's son hunter @joebiden and the allegations that he was using vp @joebiden @joebiden while he was in that office, just go to the @nypost and read their article on this. twitter is censoring any info here.",-1
@joebiden i cant afford obama care...so i am all for it.... lets go...,0
"@scottpresler @joebiden keep kicking their ass, scott!👍👍",0
@joebiden trump ❤️🇺🇸💙 2020... best man for the job... @joebiden your a weak 🤥🤡 and @senkamalaharris a evil 🤥👹,-1
@usaneedstrump @joebiden damn right https://t.co/otposm2ouk,-1
@joncoopertweets @joebiden voted straight blue. 💙💙💙💙💙 https://t.co/msxmmiel0p,1
@ajcalmaga @joebiden yes! do it!,0
@baerackobama @joebiden haven't met a communist who doesnt.,0
@joebiden @kamalaharris the @debates scam hurts america's soul and neither creepy @joebiden nor president facepalm will do jack shit about it. #votegold2020 &amp; @openthedebates ffs. https://t.co/vcjdtbpsta,-1
@kayleighmcenany @joebiden i love it!!! and they all come tumbling down,0
"@cnn . @joebiden , i hope you’ll have an objective observer on hand. don’t take trump’s word, or that of any of his cronies and enablers.",0
@joebiden https://t.co/ph7btg3rxe,0
@laurieluvsmolly @pattiusblue @votemarsha @joebiden useless idiot,0
" @joebiden it was due to the covid, we can’t take care of the world joey!",0
@joebiden you are going to take care of yourself and your family as usual. you've done nothing for we the people in the past 47 years except disproportionately lock up the black community. why should anyone expect you to do something positive for we the people now?,-1
"@devldawg0311 @sean_antrim @joebiden @abc his official statement said the gnd is a ""crucial framework"", and then went on to detail plans that go (optimistically) 25% towards what the gnd had planned. you may want to learn to evaluate policy accurately.",0
@geraldorivera @joebiden @jaketapper @gstephanopoulos @nicolledwallace @maddow @joebiden should never even respond to this garbage. let you and fox go crazy,0
@timabc11 @cityofdurhamnc @joebiden the enthusiasm is palatable...,0
@joebiden we need a president who won’t take bribes from foreign gangsters.,0
@joebiden https://t.co/qqhsnbinzq,0
@kayleighmcenany @joebiden these are not journalists. these are members of the democrat - media complex,0
"@senronjohnson @jessiejaneduff @joebiden what’s funny is senate republicans are complaining about the fbi &amp; the media not holding @joebiden accountable, but since the fbi refuses to say that it’s a criminal investigation, they can bring in the @joebiden ’s just like senator graham said he would, but so far nothing 🤔",0
"but antifa is just an “idea”, right @joebiden ? # @joebiden riots # @joebiden gate #antifablmdomesticterrorists # @joebiden campaign # @joebiden coalition # @joebiden harris # @joebiden corruption #trump2020landside @realdonaldtrump",-1
@joebiden @jodi_ice 🥸,0
@maxpeple @barackobama @joebiden @kamalaharris move now america doesn't need you a leader for our country,-1
@joebiden https://t.co/lemca5ufwk,-1
@joebiden @joncoopertweets yes! thank you @joebiden for being the decent fellow human being that you are and a champion for lgbtq people before your time! i appreciate you and thank you for picking kamala as your vp!!,1
"@realpedrotx @paulbaeske1 @71simon @sebasti28341656 @hunterhuiet @joebiden trump does too and didn't correct himself, stop being biased.",0
"@tomborelli @mibars @gstephanopoulos @abc @joebiden .@gstephanopoulos has peanut m&amp;ms for cajones...he’ll never ask . @joebiden a tough question tonight, or ever!!!! #abctownhall #burisma #ukraine .@nypost .@sentedcruz .@hawleymo .@jim_jordan .@judiciarygop .@senjudiciary .#hunter @joebiden #maga #wwg1wga .@donaldjtrumpjr",0
@peacelovebutte1 @jensugarbaker @latishaportmore @rryancc @joebiden 😂😂😂😂😂,0
@cnn . @joebiden wants to pack the supreme court. pass it on.,0
@currie14_kelly @joebiden that’s the best they have🤦‍♂️,0
@jdavebrinkley @joebiden https://t.co/eiavynifpn,-1
congrats nbc 🤡 i’m watching @joebiden tonight on @abc 🇺🇸🌊📺 https://t.co/ksi6xejbcz,0
@kdo88 @jeoff6 @beverlyhaha @johnbisognano @joebiden https://t.co/ypwrkqp3iz,0
@kawlijah @joebiden https://t.co/4hrx4kruvf,0
@mindsetteacher @freedomopossum @joebiden this is misinformation,0
" @joebiden make our corporate tax, business tax higher than communist china, higher than germany, higher than britain, higher than canada, higher than most other countries. the reason we did so poorly under obama &amp; @joebiden , was our taxes were worse than china’s or europe’s... (keep reading)",-1
@cosmiknightmare @joebiden what?,0
@patrikopacic @joebiden @joebiden 's got big oil to pay back for endorsing him. politicians need jumpsuits with their sponsors.,0
@joebiden @joebiden has no plans for what to do. his plan is trump bad man. trump is not racist. https://t.co/giqbgcjfon,-1
@juliajanzen @tg22110 @joebiden i grew up with my children watching mister rogers neighborhood. i love mister rogers.,0
@dropthemic4blm @flyonthewall882 @whitebreadcory @hartood2 @blaqandbloo @joebiden right now it seems like just a couple of dumb rocks we got. you’re really naive and ignorant. but moreover i’m guessing you’re just a racist,0
@joebiden you’re running a scam @joebiden !,-1
@joebiden https://t.co/w5atnumrcq,0
@valeriejarrett @barackobama @joebiden obama committed treason when durham is done with him he may never see the light of day,-1
@barackobama @joebiden @kamalaharris obama support riots. #laptopgate,-1
@johnjamesmi @joebiden god go with you!,1
"@jimbenage @sara702sala @abbyvantastic @tedcruz @joebiden @kamalaharris get ready, he will be done, gone, hopefully arrested. i’ll b there cheering the feds forcibly removing him from office. unless he leaves like a grown up. he is so damaged it is astounding. and the 🐑 that follow him are scared fearful weak minded &amp; most, not all, are racist https://t.co/jnwv4lourw",0
@joebiden off camera: “now do this mr vice-president.”,0
" @joebiden that's so lovely, wish you all the best sir, for the upcoming presidential election, hope you win and become the next 46th president of america! 🇺🇸🇺🇸🇺🇸🇺🇸",1
"@pearl622 @pooty333 @dougdennie @benavey @joebiden @kamalaharris @projectlincoln @gop @cagop you’re free to dislike me all you want ma’am. please know i want the absolute best for you, all americans, and all of the people on this earth, always have, always will. much love to you.",0
@joebiden @kamalaharris soul you say? is that why your campaign code 30330 divided by 2020 has 666 in it?,-1
@pauhep @thejtlewis @joebiden there is more...hahaha https://t.co/0ywao7tksp https://t.co/ywqbxksnln,0
"@h_vyper @janeshreeves @joebiden what law would allow you to do that exactly? even @joebiden admits he cannot force a lockdown he cannot make it mandatory, courts have ruled lockdowns are unconstitutional, so please, madam commie, how would you do what is illegal?",0
@joebiden then you need to remove your name big guy...,0
" @joebiden are you stupid or making people stupid. we are now in worst pandemic , by the way how is hunter.",-1
@james_roe @proudsocialist @aoc @joebiden i dont its funny when a dude on twitter thinks he knows more that's all,0
@squire1297 @stillgray @joebiden you can’t move on from #chinabitch @joebiden treason...,-1
@jennpellegrino @jasonmillerindc and @joebiden just keeps spewing lies!!!! bug time. repeating suckers and losers??? wtf? and the tax return thing is stupid. @joebiden ’s corruption isn’t in his tax returns!?,0
"@carolinerosegiu @joebiden thank you, caroline. we have seen many brave women put their morality and empathy above a blind loyalty to family. grateful for you, for your words and your strength.",0
@joebiden https://t.co/duxshcfsai,-1
" @joebiden just say things like... drain the swamp, and build that wall and all the other stuff trump promised and then don't do it and blame it on fake news lol",-1
"@christine_nc20 @joebiden 2. that u want as yr pres. has been dealing &amp; profiting from a chinese company, china has stoled classified info from the us, it is a nuclear-powered enemy of the us. if u don’t have a problem w/this then i don’t have anything more to say to you, except readfacts stop w/mediainfo",0
"@stuartpstevens @therickwilson @joebiden @jomalleydillon it's not an inferiority complex, it's imposter syndrome.",0
@securethebagluv @dianema56751224 @jill @joebiden 46 @joebiden were you dropped on your head as a child or suffer a tbi?,0
@joebiden where's hunter? whats with those emails??,0
@joebiden @barackobama no one knows philadelphia better i do,0
"@nellsco @joebiden he is out of his fuc*ing mind! whatever handler decided that was a good idea should be fired. the stable genius is a jacked up on dexa, lying wack job. he should be scared",0
@joebiden https://t.co/jw9tqkq9kf,-1
"@smithxweasley @counselorcurtis @joebiden so... politicians know politics, and we shouldn’t trust them on anything else? i kinda agree with that! still, not all scientists are equally qualified. peer review can quickly become an “old boys club” where dissent is not allowed. how do you as a layman choose whom to trust?",0
"@brandent110 @spot_trader @joebiden bro @joebiden hasn’t been investigated. he didn’t get caught red handed. trump was not exonerated on anything. mueller: 'if we had had confidence that the president clearly did not commit a crime, we would have said so'. https://t.co/s1wtfhvf1s",0
@joebiden really?,0
"@appleallen3 @joebiden @johnlundin wealthy affiliate could be perfect for a stay at home mom, someone who is retired, or someone who already has a business and wants to scale it more online. wa truly is for anyone and everyone. get started here click to download our app on https://t.co/se5ef9myrt",0
@sweetlilhifi @joebiden ha,0
"@eedwardsellis @sendavidperdue @joebiden @kamalaharris @workingfamilies thanks very much for asking! it's pronounced us-win-ee, 💜",0
"@never_liberal @npdanalysis @kayleighmcenany @joebiden trumpies are either too lazy or too stupid to look up information. here's a pretty picture for you of excess deaths this year, per cdc. https://t.co/rvdgtmzfdc",0
@msfit117 @funder i voted for @joebiden and i am damn proud of it.,0
"@johngocee @joebiden and what are trump's ""accomplishments"" again?",0
@badbrad_1986 @joebiden @kamalaharris he is one sick mf'r.,0
@katkiel @rudyfan @joebiden @kamalaharris i agree. i didn't know about her until the dem debates but it doesn't seem she's well liked within her party.,0
@101_codkid @joebiden i do too,0
@resisterdude @barackobama @joebiden the obamas will be welcome guests in the wh in 2021.,1
@grimesq @kayleighmcenany @aoc @ilhanmn @joebiden https://t.co/hsjgpv5qid,0
@joebiden thats it? lol you got nothing. thanks for making #trump2020landside a stunning success.,0
"@belle4beau @factcheckdotorg @joebiden &amp; signed the bill to decimate the #afam communities. cling to it democrats, you are the party of #racists, #kkk, #plannedparenthood started for #eugenics. clinton’s hero #sangar admitted bigot #lincoln started #republican party. https://t.co/7igog6zahq",0
@raytap1 @kayleighmcenany @joebiden guess what all the millions of people at the rally's don't care has nothing to do with running the country.,0
@thepubliususa @joebiden 👋🏾,0
@jasonmcgimpsey @kayleighmcenany @joebiden talk about complete denial...ukraine has since announced indictments of these burisma officials and the @joebiden s....staying informed doesn't mean listening to #cnn all day....try some other world sources,0
" @joebiden https://t.co/tr9wzoeunm trump has a bank account there, some secret bank account, and he has new deals established with the chinese. he is prepairing to sell the usa to china to get is 500m debt cleared. he has done more harmfull deals to the usa than you can possible imagine!",0
" @joebiden @bensonhenderson hunter won't be sleeping, on a binge for the next 2 weeks in solidarity with the campaign",0
@mariannanbcnews @joebiden hoi @erikmouthaanrtl,0
@kayleighmcenany @joebiden yawn,0
@mark_melbin @david14210142 @holobrine @jvgraz @joebiden https://t.co/dp5a5x4wda,0
@joebiden your future is in a prison cell,-1
@darthstar99 @joebiden in your opinion.,0
"@roberts30404682 @scott4670 @joebiden the fbi neither confirms or denies any investigations, which means they are not confirming the existence of any laptop at all. until they do, we have no official confirmation of the existence of the laptop. and that means there's no official evidence of anything. dismissed.",0
@stevenharp_ @hctrudo @louisianabernie @berniesanders @aoc @pplsaction @joebiden this is me thinking about @joebiden @joebiden .. https://t.co/gzvkiffih9,0
@realkid2 @tomselliott @joebiden @ronjohnsonwi the only way they have stayed in business for years.,0
hey “big guy”! 👋🏽 @joebiden ,0
@joebiden but you keep listening to political scientists. dumbass.,0
@wordswithsteph @joebiden trump 2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0
"@charlie70705816 @altselenite @bobquarantine @joebiden trust them? china uses cell phones, should we not use them either?",0
@joebiden https://t.co/h8wqyi8e7o,-1
"@zedchuva @davebautista @joebiden a hunting rifle is more powerful than an ar and an ar is not a military rifle. it is a consummer rifle. also, there are many guns that are used by the military that are sold to consummers. research your handguns.",0
@joebiden @barackobama i thought the guy with dementia was the “big guy”? https://t.co/cw2zsfiruk,-1
@jill @joebiden 46 @joebiden done!,0
@joebiden where’s hunter....come on man...,0
and there you go! @joebiden handlers all but confirming it’s true!,0
@vabvox yep. @joebiden @joebiden @joebiden · quote tweet daniel dale @ddale8 · 2h trump just debuted a new attack line against @joebiden : “he wants to listen to dr. fauci.”,0
"@criminaltrump41 @joebiden @potus go trump 2020 with a landslide stay asleep you 🐑 sheep!!! only criminals are the @joebiden s , clintons,obama....wake up you sound really stupid right now...",-1
@trumpwarroom no he is not he won't make it out of his basement. the only house he will go to is the big house. @joebiden ,0
@joebiden # @joebiden believes in china!,-1
@joebiden go out and vote! and listen to this great summary https://t.co/loznu8avj0,0
@abc @joebiden is for all rights #lgbtqia #lgbtq and @joebiden takes care of his family even @tuckercarlson had to admit it here https://t.co/a6gcien6dt,1
@dalmatio @jgoffshore @raheemkassam @joebiden only 8 years of cspan vids https://t.co/mvqwi8qk1j,0
@imjdsharp @joebiden https://t.co/wevztuxhsi,0
@joebiden https://t.co/odgxb4quz9,0
"@m16239678 @mariannanbcnews @truthobagam @barackobama @joebiden honestly, i live in philly and they didn’t announce location until this afternoon. today was a ticketed event, so maybe reach out to the @joebiden campaign to see how you can get in.",0
@wackylizard @juliora21258913 @joebiden https://t.co/gmyxd50jxs,0
" @joebiden @kamalaharris former @joebiden business associate flips, confirms hunter traded on his dad's influence https://t.co/zcik3afce4",-1
@joebiden so you’re tweeting about nothing? 🤦🏼‍♀️ oh dear lord just go eat your pudding old man. #whereshunter https://t.co/ricynumftl,-1
@jim_jordan @angelmdunn1961 @dr @joebiden @joebiden any comment,0
" @joe_warmington @joebiden @kamalaharris @whitehouse @hillaryclinton @berniesanders @joebiden is exactly the same as our @justintrudeau. both are corrupt, dishonest and rotten to the absolute core. both are also about as bright as a nightlight.",-1
"the republicans requested that amtrak ceo william flynn provide the total cost of amtrak hosting the @joebiden campaign, and also “whether the @joebiden campaign’s charter train delayed any amtrak trains or disrupted any amtrak services.” https://t.co/fv92wlcnj6",-1
dementia is worst! @joebiden ,0
" @joebiden remember, @joebiden is far more racist than trump, even tho trump isnt racist https://t.co/wnbrrkigui",-1
@joebiden @joebiden @joebiden (and fam) is corrupt! https://t.co/jtzmlk9zf8,-1
@otequilas @barackobama @joebiden @taylorswift13 https://t.co/rwqsw2vn8i https://t.co/jd68teajil https://t.co/pl6fi6k6lo https://t.co/f4naixrlse,0
@joebiden @kamalaharris https://t.co/dk0psu3ur5,0
@alicek3591 @lydon_hank @joebiden https://t.co/vf0jyuse1x,0
"@tomselliott @joebiden @ronjohnsonwi this journalist is giving a “love” look and a softball question to sniffy. of course, he fumbled! i think sniffy has a cold; could that be covid? asking for a friend! 🧐👎",0
@joebiden forces of darkness https://t.co/c2hgouajry,-1
@joebiden @kamalaharris 🙏🇺🇸,1
@joebiden you will surely win this year election,1
@bretbaier @joebiden that’s because there is no one in dc besides democrats,0
@joebiden which ones?,0
"@rose_grae @bmialeja @projectlincoln @joebiden we did!! we voted early, and tracked our votes. we have all been counted 🎉 https://t.co/4mjo897mgg",0
@mercedesschlapp @joebiden @abcpolitics fun fact: president george w. bush awarded fred rogers the presidential medal of freedom. https://t.co/i0ui25ujqm,0
@jonahblank @donwinslow @joebiden boycott trump supporters. https://t.co/k3vbud99fw,0
@barackobama @joebiden @kamalaharris obama you are just wonderful,1
@joebiden will you play call of duty warzone with me,0
@plungingforward @anthonyleevoice @malcolmnance @joebiden @hamillhimself @politico yet you say the left is somehow on the light side and the rights in the dark. would the right side support abortion? the murdering of kids? how about the euthanization of disabled kids at any age?,0
"yup... i’ve disliked @joebiden since the 1980s and watched his bs while me and the american citizens paid his $alary for almost 50 years. i wanted #garyhart88 after that i knew that all politicians were/are scammers, always a fake #facade/charade with no progress for the people https://t.co/uzngl0eki2",-1
"@valarieedawns @tipsokay @howardfineman @joebiden @nypost @valarieedawns if you are truly interested in the verified part, check @adamhousley he has been posting answers to your questions for the last few days.",0
@joebiden he was obviously thinking about the black woman stacking his grocery shelf. https://t.co/bkzppjfbu3,0
" @joebiden how about altzeimers? unconscionable, buddy.",-1
@richardgrenell @dfbharvard @barackobama @joebiden https://t.co/msqq1ztiox,-1
@joebiden those who wear a mask are more likely to get c-19. the government shouldn't have the right to tell you what you put on or in your body. https://t.co/ilvkxmg7os,0
@bellared20 @maga_mom_kag @joebiden man i wish liars' pants really did catch on fire.,0
"@mariashriver @joebiden on the one hand you have a president who donates all of his salary, and on the other- a candidate who has enriched himself and his family with pay to play schemes that undermine our country. so yeah- they are polar opposites.",-1
@77sunnyandclear @joebiden lol!!!!!!,0
@trump_owo @joebiden ouo,0
@joebiden https://t.co/4mt6xruhew,0
tell the truth @joebiden @dr @joebiden ,0
@joebiden rinse.. repeat,0
finally got to vote today! @joebiden @donnadeegan @jimmymidyette,1
hey @joebiden ! where's hunter? the police are looking for him!,-1
nothing is ever erased🤷🏼‍♀️ @joebiden #corrupt @joebiden ,-1
@doctor_z @joebiden they gotta dope him up,0
@joncoopertweets @joebiden get those kids out of those cages and return them to their parents!,0
@joebiden *plays despacito*,0
@joebiden @lakitkat i’ll do the first two. but not the last lol,0
" @joebiden as breitbart news noted, the boilermakers local 154 union endorsed trump, as they did in 2016, last month. union leader john hughes called out @joebiden for the lie in a press call on saturday.",0
@joebiden https://t.co/4vqk6xxoxt,0
"here you go @joebiden i guess the city is just fine with zero police presence! people just beating each other up, broad daylight, downtown, middle of the street. you notice no one is around to right? that's great for business! @glennbeck @judgejeanine @seanhannity @billoreilly",0
# @joebiden harris2020 #vote @joebiden #election2020  #byedon #vote  #vote @joebiden harristosaveamerica #votehimout @joebiden @kamalaharris https://t.co/hvsnmlw7vy,1
@ihatethemedia @rifleman4wvu @joebiden must have just finished his warm milk!,0
"i have no doubt that beau is deeply proud of you, @joebiden .",1
@joebiden lock @joebiden up‼️‼️‼️‼️‼️‼️,-1
"@cloudgleandmain @mollynagle3 @joebiden who cares? i don't. besides, it's not a requirement to submit your tax returns. it never was. #snapoutofityouhack",0
@joebiden president should be confronted if he wants to discuss hunter @joebiden . he should be reminded that it is his children who are under investigation by sd and it is his children who are caught stealing money from the charity and selling presidency.,-1
@jaketapper ends interview with #laratrump over disgusting @joebiden smear campaign https://t.co/5k3yqkrhqe @laraleatrump embarrass herself on national tv they question # @joebiden mental competence @realdonaldtrump i say 🥂disinfectant watch @briantylercohen break it all down #vote,0
@joebiden @joebiden what did she pay you for the endorsement? is she part of your crime family? tell the truth https://t.co/65eoovlfr1,-1
@aussieriffic1 @donnyonyea @sabrina68 @joebiden nonsense.,0
@joebiden i've been angry at you since 1991. all who know me know i said i will never support you for anything until you tell me to my face why you suddenly stopped the ah ct hearing. you know what that means.,-1
@michelleobama @valeriejarrett @joebiden https://t.co/fogmypzi7i,-1
"@kort_ian @50cent @joebiden in respect to income earned vs. taxes paid, the 1% have made out incredibly better than the average working class blue collar americans the last several decades.",0
@joebiden https://t.co/bpolblcgw4,-1
@eric_stutzman5 @huemane @joebiden wow trump is definitely the more peaceful option,0
@joebiden https://t.co/gdgsevexga,1
@joebiden how about coming clean about china and ukraine,-1
@joebiden your dropping in the polls like a lead brick.,-1
@schwarzenegger @joebiden @_miniszterelnok don't get me wrong @schwarzenegger and please don't take my comments personal. my comments are not about you or against you. i respect your ideas but let's be honest ok. i don't care about the bullshit of democrats. they didn't do 10% of what promised. trump did 110% in 4 years. https://t.co/priz2i0x5y,0
@joebiden you know that even if your crooked friends get you elected they won't let you stay very long right? i mean you know this right?,-1
@joebiden it depends,0
@joebiden @kamalaharris @joebiden channels joe🤔,0
@joebiden https://t.co/3dobkr8f0r,0
@richardgrenell @joebiden https://t.co/hdqp8yjdwh,0
@joebiden @hamillhimself hamill has always been slightly off.😂,0
@joebiden shut up already. people from scranton wouldn’t take $1.5 billion dollars from ukraine. you’re a lying pos.,-1
@joebiden says the pedöphile https://t.co/evyruyuyya,-1
@kami_no_chinko @realcandaceo @joebiden @joebiden is connected https://t.co/47w7msutzj,0
@thepubliususa @joebiden @kamalaharris i already voted for @joebiden / harris,1
@pattilawson60 @resisterdude @joebiden he called a lid today.,0
"@conor93770370 @jasonrobergeva @joebiden really, covid. its a new disease &amp; people aren't dying, plus the positive test are wrong. how about get healthy. how about worrying about @joebiden ruining this country when he raises taxes, forces companies to leave the country &amp; sell us out to the chinese. media has done us wrong.",0
@kayleetomczak_ @tdizzle61965713 @tfri18 @pinkprincessrem @markhigbee @joebiden wdym he handled it like garbage u know it’s state governors who do mask mandates n lockdowns right and lockdowns aren’t recommended by the who,0
@mmpadellan @julidooty @joebiden #comeon said president obama,0
@erinschaff @barackobama @joebiden #noshow@joebiden ,0
@joebiden https://t.co/beyloa4p6i,0
@joebiden https://t.co/tcv5semxru,-1
@brettt18349489 @othersjosh @joebiden new zealand has a fraction of the population. they shut down the borders around the same time we did. china lied. this virus was here in december and nobody knew. trump relied on dr fauci and even went further than fauci wanted with shutdowns.,0
@buckeye4ever45 @joebiden @kamalaharris sit your ass down. https://t.co/duk7k4iucf,0
@alicetweet @joebiden still waiting for you to sit tf down and stfu.,0
"@rapid_rar @medtechguru @kamalaharris @joebiden the left loves to take from others, distribute it to the underprivileged to reinforce their own privilege. it feels good and right to them but ultimately this results in more inequality as those served become more dependent and those in power want to hold it. #walkaaway",0
@bobpersis @joebiden @dougjones call them and tell them not to vote for the person who put more african americans behind bars!,0
@joebiden when you gonna own up to ur fucken bs with ur family and all this money your getting from other countries. you sold america out. your a disgrace to this country. go live over there since you want their money. your fake a complete piece of shit. you suck donkey balls,-1
@joebiden do you have to plagiarize every sentence you say every f*cking day?! you literally quoted general flynn. nobody wants to vote for your old wrinkly a$$!,-1
@joebiden all lies.,-1
@mmserrn @joebiden putin loves what the democrats have done for him.,0
pack the courts @joebiden @kamalaharris,0
"@katherineoma @joebiden @faithcampbellj1 @chantelmarsaw @larrydaniels4u @ginger_ass @mikiyo_am good, cause those words are true! they come from my lived experience, and heart! lolll ;] yeah shucks it sure is loll ;] a big day lollll ;] loll ;] aye ;]",0
" @joebiden , grow some b*lls! end lifetime appointments for sc justices! do u want to lose ur base?",0
@thejusticedept @secpompeo @whitehouse @joebiden @kamalaharris @mikiesherrill @senatormenendez @corybooker @repmccarter @gopleader azerbaijan/turkey using cluster bombs their deployment in residential areas is absolutely appalling and war crimes #peaceforarmenians #stopaliyev https://t.co/wliksjct9v,0
@joebiden https://t.co/xikrfdojrp,0
@joebiden https://t.co/rugcqm1now,-1
"@nbc6 🥺🥺🥺 oh no, a dark winter? please @joebiden , let us in the basement. 🥺🥺🥺😳😳",0
@petebuttigieg @joebiden yes there should be universal background checks.,0
@smithjohnl @shortman5427 @tcineparro7chri @tomselliott @joebiden i #trusttheplan #thebestisyettocome,0
@tn47996541 @girlfrmempanada @joebiden why do americans think the slightest bit of socialism will bring a dictatorship to the us and cause millions of deaths? still programmed to hate it since the cold war? you don’t know what socialism is.,0
@edokeefe @acosta @cbsthismorning @joebiden why does he need to form a taskforce? can he just make a decision on his own. #alltalknoaction,0
@phoenix08972389 @jakkiisaid @joebiden you aint black lmaoo,0
"@nedfulmer @joebiden okay, hear me out.. if dont successfully get trump out of office (which i sincerely hope we do kick him out..) will the try guys try bean boozled again? just to ready ourselves with another vomit worthy four years?",0
@joebiden 🖕,0
@joebiden sorry @joebiden you're not the one for the job.,-1
@joebiden https://t.co/nxkrue2wb6,-1
@joebiden #votefortrump,0
@johngaramendi @joebiden your insane,0
@celtsfan33 @joebiden 𝙖𝙨𝙨𝙖𝙪𝙡𝙩 𝙝𝙞𝙢 𝙫𝙚𝙧𝙗𝙖𝙡𝙡𝙮 𝙡𝙞𝙠𝙚 𝙖 𝙗𝙚𝙣𝙘𝙝!!!,0
@thebigl01 @irvingfisher16 @joebiden do you want a president who raised a scum bag?,0
@dinodadino @joebiden trump will tell you hell get you a million dollar a year job. just like he promsied that the chevy plant wont close. he told people not to sell their homes. guess how that turned out,0
@joebiden right @joebiden ,0
